2018-11-20 14:30:27 (2503803444590) INFO  - START: Middleware listening on address 10.0.0.11:8888.
2018-11-20 14:31:52 (2588523984264) STATS -  5.00, 1378, 54, 42.610227, 21.821578, 64.718255, 0.000000, 64.718255, 0.000000, 0, 6890, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588641606678) STATS - 10.00, 1377, 54, 43.664594, 23.164375, 66.890473, 0.000000, 66.890473, 0.000000, 0, 6887, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588730818788) STATS - 15.00, 1385, 54, 43.225029, 23.059002, 66.343279, 0.000000, 66.343279, 0.000000, 0, 6928, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588750886890) STATS - 20.00, 1405, 54, 42.425803, 22.607054, 65.093375, 0.000000, 65.093375, 0.000000, 0, 7025, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588770116893) STATS - 25.00, 1412, 54, 42.243666, 22.657115, 64.956061, 0.000000, 64.956061, 0.000000, 0, 7062, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588781729994) STATS - 30.00, 1413, 54, 42.347320, 22.576694, 64.987154, 0.000000, 64.987154, 0.000000, 0, 7067, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588800327396) STATS - 35.00, 1423, 54, 42.059866, 22.420893, 64.574022, 0.000000, 64.574022, 0.000000, 0, 7116, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588811525197) STATS - 40.00, 1421, 54, 42.127041, 22.430876, 64.626209, 0.000000, 64.626209, 0.000000, 0, 7109, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588829740199) STATS - 45.00, 1400, 54, 42.582018, 22.753802, 65.395072, 0.000000, 65.395072, 0.000000, 0, 7002, 0, 0.00, 0.00, 0
2018-11-20 14:31:52 (2588840310201) STATS - 50.00, 1393, 54, 42.895553, 22.862435, 65.811870, 0.000000, 65.811870, 0.000000, 0, 6966, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588850846502) STATS - 55.00, 1435, 54, 41.556715, 22.291104, 63.923761, 0.000000, 63.923761, 0.000000, 0, 7179, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588860950403) STATS - 60.00, 1445, 54, 41.211567, 22.073379, 63.355419, 0.000000, 63.355419, 0.000000, 0, 7229, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588870896404) STATS - 65.00, 1432, 54, 41.737416, 22.211750, 64.022511, 0.000000, 64.022511, 0.000000, 0, 7161, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588880614505) STATS - 70.00, 1419, 54, 42.341110, 22.518163, 64.921230, 0.000000, 64.921230, 0.000000, 0, 7096, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2588888714106) STATS - 70.00, 53, 19, 23.283140, 14.253637, 37.586091, 0.000000, 37.586091, 0.000000, 0, 266, 0, 0.00, 0.00, 0
2018-11-20 14:31:53 (2589104928831) STATS - Type, Interval, Responses
2018-11-20 14:31:53 (2589511138677) STATS - GET, 245.0, 0
2018-11-20 14:31:53 (2589511145177) STATS - GET, 245.1, 0
2018-11-20 14:31:53 (2589511151277) STATS - GET, 245.2, 0
2018-11-20 14:31:53 (2589511157477) STATS - GET, 245.3, 0
2018-11-20 14:31:53 (2589511163577) STATS - GET, 245.4, 0
2018-11-20 14:31:53 (2589511169577) STATS - GET, 245.5, 0
2018-11-20 14:31:53 (2589511176077) STATS - GET, 245.6, 0
2018-11-20 14:31:53 (2589511182277) STATS - GET, 245.7, 0
2018-11-20 14:31:53 (2589511188377) STATS - GET, 245.8, 0
2018-11-20 14:31:53 (2589511194477) STATS - GET, 245.9, 0
2018-11-20 14:31:53 (2589511200777) STATS - GET, 246.0, 0
2018-11-20 14:31:53 (2589511254177) STATS - GET, 246.1, 0
2018-11-20 14:31:53 (2589511264377) STATS - GET, 246.2, 0
2018-11-20 14:31:53 (2589511271277) STATS - GET, 246.3, 0
2018-11-20 14:31:53 (2589511290977) STATS - GET, 246.4, 0
2018-11-20 14:31:53 (2589511299477) STATS - GET, 246.5, 0
2018-11-20 14:31:53 (2589511306177) STATS - GET, 246.6, 0
2018-11-20 14:31:53 (2589511312977) STATS - GET, 246.7, 0
2018-11-20 14:31:53 (2589511319377) STATS - GET, 246.8, 0
2018-11-20 14:31:53 (2589511325577) STATS - GET, 246.9, 0
2018-11-20 14:31:53 (2589511332977) STATS - GET, 247.0, 0
2018-11-20 14:31:53 (2589511339477) STATS - GET, 247.1, 0
2018-11-20 14:31:53 (2589511348777) STATS - GET, 247.2, 0
2018-11-20 14:31:53 (2589511355577) STATS - GET, 247.3, 0
2018-11-20 14:31:53 (2589511362077) STATS - GET, 247.4, 0
2018-11-20 14:31:53 (2589511368577) STATS - GET, 247.5, 0
2018-11-20 14:31:53 (2589511374977) STATS - GET, 247.6, 0
2018-11-20 14:31:53 (2589511381277) STATS - GET, 247.7, 0
2018-11-20 14:31:53 (2589511387677) STATS - GET, 247.8, 0
2018-11-20 14:31:53 (2589511394177) STATS - GET, 247.9, 0
2018-11-20 14:31:53 (2589511400677) STATS - GET, 248.0, 0
2018-11-20 14:31:53 (2589511407077) STATS - GET, 248.1, 0
2018-11-20 14:31:53 (2589511413477) STATS - GET, 248.2, 0
2018-11-20 14:31:53 (2589511419477) STATS - GET, 248.3, 0
2018-11-20 14:31:53 (2589511426577) STATS - GET, 248.4, 0
2018-11-20 14:31:53 (2589511433377) STATS - GET, 248.5, 0
2018-11-20 14:31:53 (2589511439877) STATS - GET, 248.6, 0
2018-11-20 14:31:53 (2589511446177) STATS - GET, 248.7, 0
2018-11-20 14:31:53 (2589511452577) STATS - GET, 248.8, 0
2018-11-20 14:31:53 (2589511458977) STATS - GET, 248.9, 0
2018-11-20 14:31:53 (2589511465477) STATS - GET, 249.0, 0
2018-11-20 14:31:53 (2589511472077) STATS - GET, 249.1, 0
2018-11-20 14:31:53 (2589511478477) STATS - GET, 249.2, 0
2018-11-20 14:31:53 (2589511484777) STATS - GET, 249.3, 0
2018-11-20 14:31:53 (2589511491177) STATS - GET, 249.4, 0
2018-11-20 14:31:53 (2589511498377) STATS - GET, 249.5, 0
2018-11-20 14:31:53 (2589511505477) STATS - GET, 249.6, 0
2018-11-20 14:31:53 (2589511538777) STATS - GET, 249.7, 0
2018-11-20 14:31:53 (2589511546177) STATS - GET, 249.8, 0
2018-11-20 14:31:53 (2589511552477) STATS - GET, 249.9, 0
2018-11-20 14:31:53 (2589511572177) STATS - GET, 250.0, 0
2018-11-20 14:31:53 (2589511578577) STATS - GET, 250.1, 0
2018-11-20 14:31:53 (2589511584577) STATS - GET, 250.2, 0
2018-11-20 14:31:53 (2589511590577) STATS - GET, 250.3, 0
2018-11-20 14:31:53 (2589511596577) STATS - GET, 250.4, 0
2018-11-20 14:31:53 (2589511625777) STATS - GET, 250.5, 0
2018-11-20 14:31:53 (2589511634877) STATS - GET, 250.6, 0
2018-11-20 14:31:53 (2589511641077) STATS - GET, 250.7, 0
2018-11-20 14:31:53 (2589511647277) STATS - GET, 250.8, 0
2018-11-20 14:31:53 (2589511653577) STATS - GET, 250.9, 0
2018-11-20 14:31:53 (2589511660577) STATS - GET, 251.0, 0
2018-11-20 14:31:53 (2589511666777) STATS - GET, 251.1, 0
2018-11-20 14:31:53 (2589511672777) STATS - GET, 251.2, 0
2018-11-20 14:31:53 (2589511679877) STATS - GET, 251.3, 0
2018-11-20 14:31:53 (2589511686977) STATS - GET, 251.4, 0
2018-11-20 14:31:53 (2589511693377) STATS - GET, 251.5, 0
2018-11-20 14:31:53 (2589511699477) STATS - GET, 251.6, 0
2018-11-20 14:31:53 (2589511705977) STATS - GET, 251.7, 0
2018-11-20 14:31:53 (2589511712277) STATS - GET, 251.8, 0
2018-11-20 14:31:53 (2589511718277) STATS - GET, 251.9, 0
2018-11-20 14:31:53 (2589511724177) STATS - GET, 252.0, 0
2018-11-20 14:31:53 (2589511730277) STATS - GET, 252.1, 0
2018-11-20 14:31:53 (2589511736277) STATS - GET, 252.2, 0
2018-11-20 14:31:53 (2589511742277) STATS - GET, 252.3, 0
2018-11-20 14:31:53 (2589511748177) STATS - GET, 252.4, 0
2018-11-20 14:31:53 (2589511754277) STATS - GET, 252.5, 0
2018-11-20 14:31:53 (2589511760077) STATS - GET, 252.6, 0
2018-11-20 14:31:53 (2589511766677) STATS - GET, 252.7, 0
2018-11-20 14:31:53 (2589511772977) STATS - GET, 252.8, 0
2018-11-20 14:31:53 (2589511779177) STATS - GET, 252.9, 0
2018-11-20 14:31:53 (2589511785377) STATS - GET, 253.0, 0
2018-11-20 14:31:53 (2589511791377) STATS - GET, 253.1, 0
2018-11-20 14:31:53 (2589511797377) STATS - GET, 253.2, 0
2018-11-20 14:31:53 (2589511803177) STATS - GET, 253.3, 0
2018-11-20 14:31:53 (2589511809177) STATS - GET, 253.4, 0
2018-11-20 14:31:53 (2589511815377) STATS - GET, 253.5, 0
2018-11-20 14:31:53 (2589511821177) STATS - GET, 253.6, 0
2018-11-20 14:31:53 (2589511827177) STATS - GET, 253.7, 0
2018-11-20 14:31:53 (2589511833177) STATS - GET, 253.8, 0
2018-11-20 14:31:53 (2589511841077) STATS - GET, 253.9, 0
2018-11-20 14:31:53 (2589511850577) STATS - GET, 254.0, 0
2018-11-20 14:31:53 (2589511857077) STATS - GET, 254.1, 0
2018-11-20 14:31:53 (2589511864177) STATS - GET, 254.2, 0
2018-11-20 14:31:53 (2589511875377) STATS - GET, 254.3, 0
2018-11-20 14:31:53 (2589511921377) STATS - GET, 254.4, 0
2018-11-20 14:31:53 (2589511931377) STATS - GET, 254.5, 0
2018-11-20 14:31:53 (2589511938077) STATS - GET, 254.6, 0
2018-11-20 14:31:53 (2589511944177) STATS - GET, 254.7, 0
2018-11-20 14:31:53 (2589511950477) STATS - GET, 254.8, 0
2018-11-20 14:31:53 (2589511957677) STATS - GET, 254.9, 0
2018-11-20 14:31:53 (2589511964977) STATS - GET, 255.0, 0
2018-11-20 14:31:53 (2589511971477) STATS - GET, 255.1, 0
2018-11-20 14:31:53 (2589511977777) STATS - GET, 255.2, 0
2018-11-20 14:31:53 (2589511984077) STATS - GET, 255.3, 0
2018-11-20 14:31:53 (2589511990277) STATS - GET, 255.4, 0
2018-11-20 14:31:53 (2589511996477) STATS - GET, 255.5, 0
2018-11-20 14:31:53 (2589512038177) STATS - GET, 255.6, 0
2018-11-20 14:31:53 (2589512047577) STATS - GET, 255.7, 0
2018-11-20 14:31:53 (2589512066577) STATS - GET, 255.8, 0
2018-11-20 14:31:53 (2589512081977) STATS - GET, 255.9, 0
2018-11-20 14:31:53 (2589512091977) STATS - GET, 256.0, 0
2018-11-20 14:31:53 (2589512099377) STATS - GET, 256.1, 0
2018-11-20 14:31:53 (2589512106077) STATS - GET, 256.2, 0
2018-11-20 14:31:53 (2589512112777) STATS - GET, 256.3, 0
2018-11-20 14:31:53 (2589512119077) STATS - GET, 256.4, 0
2018-11-20 14:31:53 (2589512125377) STATS - GET, 256.5, 0
2018-11-20 14:31:53 (2589512131677) STATS - GET, 256.6, 0
2018-11-20 14:31:53 (2589512137977) STATS - GET, 256.7, 0
2018-11-20 14:31:53 (2589512144277) STATS - GET, 256.8, 0
2018-11-20 14:31:53 (2589512150677) STATS - GET, 256.9, 0
2018-11-20 14:31:53 (2589512157177) STATS - GET, 257.0, 0
2018-11-20 14:31:53 (2589512163677) STATS - GET, 257.1, 0
2018-11-20 14:31:53 (2589512169977) STATS - GET, 257.2, 0
2018-11-20 14:31:53 (2589512176277) STATS - GET, 257.3, 0
2018-11-20 14:31:53 (2589512182477) STATS - GET, 257.4, 0
2018-11-20 14:31:53 (2589512188877) STATS - GET, 257.5, 0
2018-11-20 14:31:53 (2589512195277) STATS - GET, 257.6, 0
2018-11-20 14:31:53 (2589512289777) STATS - GET, 257.7, 0
2018-11-20 14:31:53 (2589512299377) STATS - GET, 257.8, 0
2018-11-20 14:31:53 (2589512306277) STATS - GET, 257.9, 0
2018-11-20 14:31:53 (2589512313877) STATS - GET, 258.0, 1
2018-11-20 14:31:53 (2589512361477) STATS - GET, 258.1, 0
2018-11-20 14:31:53 (2589512370177) STATS - GET, 258.2, 0
2018-11-20 14:31:53 (2589512397677) STATS - GET, 258.3, 0
2018-11-20 14:31:53 (2589512408077) STATS - GET, 258.4, 0
2018-11-20 14:31:53 (2589512415477) STATS - GET, 258.5, 0
2018-11-20 14:31:53 (2589512422077) STATS - GET, 258.6, 0
2018-11-20 14:31:53 (2589512428577) STATS - GET, 258.7, 0
2018-11-20 14:31:53 (2589512437677) STATS - GET, 258.8, 0
2018-11-20 14:31:53 (2589512444177) STATS - GET, 258.9, 0
2018-11-20 14:31:53 (2589512451277) STATS - GET, 259.0, 0
2018-11-20 14:31:53 (2589512457577) STATS - GET, 259.1, 0
2018-11-20 14:31:53 (2589512463777) STATS - GET, 259.2, 0
2018-11-20 14:31:53 (2589512470277) STATS - GET, 259.3, 0
2018-11-20 14:31:53 (2589512476477) STATS - GET, 259.4, 0
2018-11-20 14:31:53 (2589512482877) STATS - GET, 259.5, 0
2018-11-20 14:31:53 (2589512489177) STATS - GET, 259.6, 0
2018-11-20 14:31:53 (2589512495377) STATS - GET, 259.7, 0
2018-11-20 14:31:53 (2589512501577) STATS - GET, 259.8, 0
2018-11-20 14:31:53 (2589512507877) STATS - GET, 259.9, 0
2018-11-20 14:31:53 (2589512514777) STATS - GET, 260.0, 0
2018-11-20 14:31:53 (2589512521777) STATS - GET, 260.1, 0
2018-11-20 14:31:53 (2589512528277) STATS - GET, 260.2, 0
2018-11-20 14:31:53 (2589512534577) STATS - GET, 260.3, 0
2018-11-20 14:31:53 (2589512540877) STATS - GET, 260.4, 0
2018-11-20 14:31:53 (2589512547277) STATS - GET, 260.5, 0
2018-11-20 14:31:53 (2589512553377) STATS - GET, 260.6, 0
2018-11-20 14:31:53 (2589512559777) STATS - GET, 260.7, 0
2018-11-20 14:31:53 (2589512566077) STATS - GET, 260.8, 0
2018-11-20 14:31:53 (2589512572477) STATS - GET, 260.9, 0
2018-11-20 14:31:53 (2589512578877) STATS - GET, 261.0, 0
2018-11-20 14:31:53 (2589523637578) STATS - GET, 261.1, 0
2018-11-20 14:31:53 (2589523655978) STATS - GET, 261.2, 0
2018-11-20 14:31:53 (2589523664678) STATS - GET, 261.3, 0
2018-11-20 14:31:53 (2589523671378) STATS - GET, 261.4, 0
2018-11-20 14:31:53 (2589523677878) STATS - GET, 261.5, 0
2018-11-20 14:31:53 (2589523684078) STATS - GET, 261.6, 0
2018-11-20 14:31:53 (2589523690378) STATS - GET, 261.7, 0
2018-11-20 14:31:53 (2589523696578) STATS - GET, 261.8, 0
2018-11-20 14:31:53 (2589523702778) STATS - GET, 261.9, 0
2018-11-20 14:31:53 (2589523711478) STATS - GET, 262.0, 0
2018-11-20 14:31:53 (2589523718078) STATS - GET, 262.1, 0
2018-11-20 14:31:53 (2589523724378) STATS - GET, 262.2, 0
2018-11-20 14:31:53 (2589523730378) STATS - GET, 262.3, 0
2018-11-20 14:31:53 (2589523736578) STATS - GET, 262.4, 0
2018-11-20 14:31:53 (2589523742778) STATS - GET, 262.5, 0
2018-11-20 14:31:53 (2589523748878) STATS - GET, 262.6, 0
2018-11-20 14:31:53 (2589523755178) STATS - GET, 262.7, 0
2018-11-20 14:31:53 (2589523761578) STATS - GET, 262.8, 0
2018-11-20 14:31:53 (2589523767678) STATS - GET, 262.9, 0
2018-11-20 14:31:53 (2589523774378) STATS - GET, 263.0, 0
2018-11-20 14:31:53 (2589523780578) STATS - GET, 263.1, 0
2018-11-20 14:31:53 (2589523786778) STATS - GET, 263.2, 0
2018-11-20 14:31:53 (2589523793178) STATS - GET, 263.3, 0
2018-11-20 14:31:53 (2589523799378) STATS - GET, 263.4, 0
2018-11-20 14:31:53 (2589523805578) STATS - GET, 263.5, 0
2018-11-20 14:31:53 (2589523811778) STATS - GET, 263.6, 0
2018-11-20 14:31:53 (2589523817878) STATS - GET, 263.7, 0
2018-11-20 14:31:53 (2589523823978) STATS - GET, 263.8, 0
2018-11-20 14:31:53 (2589523830078) STATS - GET, 263.9, 0
2018-11-20 14:31:53 (2589523836478) STATS - GET, 264.0, 0
2018-11-20 14:31:53 (2589523842478) STATS - GET, 264.1, 0
2018-11-20 14:31:53 (2589523848578) STATS - GET, 264.2, 0
2018-11-20 14:31:53 (2589523854678) STATS - GET, 264.3, 0
2018-11-20 14:31:53 (2589523860778) STATS - GET, 264.4, 0
2018-11-20 14:31:53 (2589523866778) STATS - GET, 264.5, 0
2018-11-20 14:31:53 (2589523901778) STATS - GET, 264.6, 0
2018-11-20 14:31:53 (2589523911478) STATS - GET, 264.7, 0
2018-11-20 14:31:53 (2589523918078) STATS - GET, 264.8, 0
2018-11-20 14:31:53 (2589523924378) STATS - GET, 264.9, 0
2018-11-20 14:31:53 (2589523931578) STATS - GET, 265.0, 0
2018-11-20 14:31:53 (2589523937878) STATS - GET, 265.1, 0
2018-11-20 14:31:53 (2589523944178) STATS - GET, 265.2, 0
2018-11-20 14:31:53 (2589523950278) STATS - GET, 265.3, 0
2018-11-20 14:31:53 (2589523960078) STATS - GET, 265.4, 0
2018-11-20 14:31:53 (2589523966478) STATS - GET, 265.5, 0
2018-11-20 14:31:53 (2589523972578) STATS - GET, 265.6, 0
2018-11-20 14:31:53 (2589523978878) STATS - GET, 265.7, 0
2018-11-20 14:31:53 (2589523984878) STATS - GET, 265.8, 0
2018-11-20 14:31:53 (2589523990778) STATS - GET, 265.9, 0
2018-11-20 14:31:53 (2589523997078) STATS - GET, 266.0, 0
2018-11-20 14:31:53 (2589524020778) STATS - GET, 266.1, 0
2018-11-20 14:31:53 (2589524028578) STATS - GET, 266.2, 0
2018-11-20 14:31:53 (2589524035078) STATS - GET, 266.3, 0
2018-11-20 14:31:53 (2589524041278) STATS - GET, 266.4, 0
2018-11-20 14:31:53 (2589524047778) STATS - GET, 266.5, 0
2018-11-20 14:31:53 (2589524054078) STATS - GET, 266.6, 0
2018-11-20 14:31:53 (2589524060378) STATS - GET, 266.7, 0
2018-11-20 14:31:53 (2589524066478) STATS - GET, 266.8, 0
2018-11-20 14:31:53 (2589524072778) STATS - GET, 266.9, 0
2018-11-20 14:31:53 (2589524079778) STATS - GET, 267.0, 0
2018-11-20 14:31:53 (2589524086178) STATS - GET, 267.1, 0
2018-11-20 14:31:53 (2589524096878) STATS - GET, 267.2, 0
2018-11-20 14:31:53 (2589524104278) STATS - GET, 267.3, 0
2018-11-20 14:31:53 (2589524110778) STATS - GET, 267.4, 0
2018-11-20 14:31:53 (2589524116978) STATS - GET, 267.5, 0
2018-11-20 14:31:53 (2589524124978) STATS - GET, 267.6, 0
2018-11-20 14:31:53 (2589524131478) STATS - GET, 267.7, 0
2018-11-20 14:31:53 (2589524137678) STATS - GET, 267.8, 0
2018-11-20 14:31:53 (2589524143878) STATS - GET, 267.9, 0
2018-11-20 14:31:53 (2589524150378) STATS - GET, 268.0, 0
2018-11-20 14:31:53 (2589524156478) STATS - GET, 268.1, 0
2018-11-20 14:31:53 (2589524162778) STATS - GET, 268.2, 0
2018-11-20 14:31:53 (2589524169078) STATS - GET, 268.3, 0
2018-11-20 14:31:53 (2589524175178) STATS - GET, 268.4, 0
2018-11-20 14:31:53 (2589524181378) STATS - GET, 268.5, 0
2018-11-20 14:31:53 (2589524187578) STATS - GET, 268.6, 0
2018-11-20 14:31:53 (2589524193878) STATS - GET, 268.7, 0
2018-11-20 14:31:53 (2589524200078) STATS - GET, 268.8, 0
2018-11-20 14:31:53 (2589524206378) STATS - GET, 268.9, 0
2018-11-20 14:31:53 (2589524212678) STATS - GET, 269.0, 0
2018-11-20 14:31:53 (2589524218978) STATS - GET, 269.1, 0
2018-11-20 14:31:53 (2589524225278) STATS - GET, 269.2, 0
2018-11-20 14:31:53 (2589524231378) STATS - GET, 269.3, 0
2018-11-20 14:31:53 (2589524237578) STATS - GET, 269.4, 0
2018-11-20 14:31:53 (2589524243678) STATS - GET, 269.5, 0
2018-11-20 14:31:53 (2589524249778) STATS - GET, 269.6, 0
2018-11-20 14:31:53 (2589524256278) STATS - GET, 269.7, 0
2018-11-20 14:31:53 (2589524262278) STATS - GET, 269.8, 0
2018-11-20 14:31:53 (2589524271478) STATS - GET, 269.9, 0
2018-11-20 14:31:53 (2589524278578) STATS - GET, 270.0, 0
2018-11-20 14:31:53 (2589524284878) STATS - GET, 270.1, 0
2018-11-20 14:31:53 (2589524291178) STATS - GET, 270.2, 0
2018-11-20 14:31:53 (2589524297278) STATS - GET, 270.3, 0
2018-11-20 14:31:53 (2589524303178) STATS - GET, 270.4, 0
2018-11-20 14:31:53 (2589524309278) STATS - GET, 270.5, 0
2018-11-20 14:31:53 (2589524315578) STATS - GET, 270.6, 0
2018-11-20 14:31:53 (2589524321778) STATS - GET, 270.7, 0
2018-11-20 14:31:53 (2589524329278) STATS - GET, 270.8, 0
2018-11-20 14:31:53 (2589524335678) STATS - GET, 270.9, 0
2018-11-20 14:31:53 (2589524342178) STATS - GET, 271.0, 0
2018-11-20 14:31:53 (2589524348278) STATS - GET, 271.1, 0
2018-11-20 14:31:53 (2589524354378) STATS - GET, 271.2, 0
2018-11-20 14:31:53 (2589524360478) STATS - GET, 271.3, 0
2018-11-20 14:31:53 (2589524366578) STATS - GET, 271.4, 0
2018-11-20 14:31:53 (2589524372878) STATS - GET, 271.5, 0
2018-11-20 14:31:53 (2589524379178) STATS - GET, 271.6, 0
2018-11-20 14:31:53 (2589524385278) STATS - GET, 271.7, 0
2018-11-20 14:31:53 (2589524391278) STATS - GET, 271.8, 0
2018-11-20 14:31:53 (2589524397578) STATS - GET, 271.9, 0
2018-11-20 14:31:53 (2589524403978) STATS - GET, 272.0, 0
2018-11-20 14:31:53 (2589524410078) STATS - GET, 272.1, 0
2018-11-20 14:31:53 (2589524417278) STATS - GET, 272.2, 0
2018-11-20 14:31:53 (2589524423678) STATS - GET, 272.3, 0
2018-11-20 14:31:53 (2589524430178) STATS - GET, 272.4, 0
2018-11-20 14:31:53 (2589524436378) STATS - GET, 272.5, 0
2018-11-20 14:31:53 (2589524442578) STATS - GET, 272.6, 0
2018-11-20 14:31:53 (2589524448778) STATS - GET, 272.7, 0
2018-11-20 14:31:53 (2589524454978) STATS - GET, 272.8, 0
2018-11-20 14:31:53 (2589524460978) STATS - GET, 272.9, 1
2018-11-20 14:31:53 (2589524467378) STATS - GET, 273.0, 1
2018-11-20 14:31:53 (2589524504678) INFO  - END: Middleware stopped.
